Project,query,corpus,score,rank,c_is_gt
thunderbird-android,2199,thunderbird-android:1992,0.0912,43,0
thunderbird-android,2199,thunderbird-android:1723,0.0918,44,0
thunderbird-android,2199,thunderbird-android:2168,0.0948,45,0
thunderbird-android,2199,thunderbird-android:2009,0.0978,46,0
thunderbird-android,2199,thunderbird-android:1275,0.0978,47,0
thunderbird-android,2199,thunderbird-android:2160,0.1014,48,0
thunderbird-android,2199,thunderbird-android:1222,0.1039,49,0
thunderbird-android,2199,thunderbird-android:1354,0.1048,50,0
thunderbird-android,2199,thunderbird-android:1984,0.1055,51,0
thunderbird-android,2199,thunderbird-android:1600,0.1092,52,0
thunderbird-android,2199,thunderbird-android:2074,0.1103,53,0
thunderbird-android,2199,thunderbird-android:1914,0.1125,54,0
thunderbird-android,2199,thunderbird-android:1165,0.1145,55,0
thunderbird-android,2199,thunderbird-android:1859,0.1203,56,0
thunderbird-android,2199,thunderbird-android:2106,0.1222,57,0
thunderbird-android,2199,thunderbird-android:1596,0.1638,58,0
Slide,2238,Slide:2219,0.0,1,0
Slide,2238,Slide:1780,0.0,2,0
Slide,2238,Slide:404,0.0,3,0
Slide,2238,Slide:1982,0.0,4,0
Slide,2238,Slide:421,0.0,5,0
Slide,2238,Slide:1812,0.0222,6,0
Slide,2238,Slide:1618,0.025,7,1
Slide,2238,Slide:1870,0.0252,8,0
Slide,2238,Slide:1411,0.0254,9,0
Slide,2238,Slide:1094,0.0282,10,0
Slide,2238,Slide:1531,0.0284,11,0
Slide,2238,Slide:1456,0.029,12,0
Slide,2238,Slide:1303,0.029,13,0
Slide,2238,Slide:1016,0.0317,14,0
Slide,2238,Slide:1501,0.0319,15,0
Slide,2238,Slide:1597,0.0333,16,0
Slide,2238,Slide:1417,0.0335,17,0
Slide,2238,Slide:1883,0.034,18,0
Slide,2238,Slide:1881,0.0352,19,0
Slide,2238,Slide:1545,0.0353,20,0
Slide,2238,Slide:1063,0.0356,21,0
Slide,2238,Slide:1927,0.0356,22,0
Slide,2238,Slide:1474,0.0372,23,0
Slide,2238,Slide:1983,0.0372,24,0
Slide,2238,Slide:1169,0.0377,25,0
Slide,2238,Slide:415,0.0378,26,0
Slide,2238,Slide:760,0.0384,27,0
Slide,2238,Slide:1900,0.0388,28,0
Slide,2238,Slide:2040,0.0389,29,0
Slide,2238,Slide:1669,0.0389,30,0
Slide,2238,Slide:2189,0.039,31,0
Slide,2238,Slide:1510,0.0402,32,0
Slide,2238,Slide:1057,0.0407,33,0
Slide,2238,Slide:2232,0.041,34,0
Slide,2238,Slide:1347,0.0412,35,0
Slide,2238,Slide:2016,0.0418,36,0
Slide,2238,Slide:1050,0.042,37,0
Slide,2238,Slide:799,0.0422,38,0
Slide,2238,Slide:2154,0.0424,39,0
Slide,2238,Slide:1813,0.0428,40,0
Slide,2238,Slide:1388,0.0438,41,0
Slide,2238,Slide:2167,0.0442,42,0
Slide,2238,Slide:809,0.0442,43,0
Slide,2238,Slide:2056,0.0442,44,0
Slide,2238,Slide:1261,0.045,45,0
Slide,2238,Slide:1783,0.0452,46,0
Slide,2238,Slide:1950,0.0461,47,0
Slide,2238,Slide:446,0.0461,48,0
Slide,2238,Slide:1328,0.0464,49,0
Slide,2238,Slide:1630,0.0468,50,0
Slide,2238,Slide:1577,0.0472,51,0
Slide,2238,Slide:1242,0.0472,52,0
Slide,2238,Slide:2187,0.0478,53,0
Slide,2238,Slide:2021,0.048,54,0
Slide,2238,Slide:501,0.0489,55,0
Slide,2238,Slide:810,0.0492,56,0
Slide,2238,Slide:1379,0.0495,57,0
Slide,2238,Slide:573,0.0496,58,0
Slide,2238,Slide:516,0.0499,59,0
Slide,2238,Slide:1128,0.0501,60,0
Slide,2238,Slide:2181,0.0502,61,0
Slide,2238,Slide:1412,0.0508,62,0
Slide,2238,Slide:378,0.0509,63,0
Slide,2238,Slide:1495,0.0509,64,0
Slide,2238,Slide:2168,0.051,65,0
Slide,2238,Slide:2193,0.051,66,0
Slide,2238,Slide:1955,0.0512,67,0
Slide,2238,Slide:1648,0.0512,68,0
Slide,2238,Slide:1819,0.0524,69,0
Slide,2238,Slide:1317,0.0527,70,0
Slide,2238,Slide:1951,0.053,71,0
Slide,2238,Slide:428,0.0532,72,0
Slide,2238,Slide:865,0.0532,73,0
Slide,2238,Slide:472,0.0534,74,0
Slide,2238,Slide:2120,0.0539,75,0
Slide,2238,Slide:1262,0.054,76,0
Slide,2238,Slide:1824,0.0543,77,0
Slide,2238,Slide:1000,0.0548,78,0
Slide,2238,Slide:636,0.0549,79,0
Slide,2238,Slide:561,0.0554,80,0
Slide,2238,Slide:1408,0.0557,81,0
Slide,2238,Slide:1339,0.0558,82,0
Slide,2238,Slide:1105,0.0562,83,0
Slide,2238,Slide:1338,0.0568,84,0
Slide,2238,Slide:785,0.0571,85,0
Slide,2238,Slide:357,0.0574,86,0
Slide,2238,Slide:829,0.058,87,0
Slide,2238,Slide:1964,0.0584,88,0
Slide,2238,Slide:1685,0.0584,89,0
Slide,2238,Slide:193,0.0585,90,0
Slide,2238,Slide:1386,0.0588,91,0
Slide,2238,Slide:758,0.059,92,0
Slide,2238,Slide:431,0.059,93,0
Slide,2238,Slide:177,0.0593,94,0
Slide,2238,Slide:1889,0.0594,95,0
Slide,2238,Slide:983,0.0596,96,0
Slide,2238,Slide:815,0.0598,97,0
Slide,2238,Slide:1689,0.0602,98,0
Slide,2238,Slide:985,0.0606,99,0
Slide,2238,Slide:1614,0.0613,100,0
Slide,2238,Slide:430,0.0622,101,0
Slide,2238,Slide:1561,0.0633,102,0
Slide,2238,Slide:1099,0.0636,103,0
Slide,2238,Slide:942,0.0641,104,0
Slide,2238,Slide:1784,0.0644,105,0
Slide,2238,Slide:1353,0.0645,106,0
Slide,2238,Slide:2186,0.0648,107,0
Slide,2238,Slide:2220,0.0649,108,0
Slide,2238,Slide:1500,0.0653,109,0
Slide,2238,Slide:1089,0.0658,110,0
Slide,2238,Slide:530,0.0663,111,0
Slide,2238,Slide:776,0.0666,112,0
Slide,2238,Slide:1647,0.0666,113,0
Slide,2238,Slide:2224,0.0678,114,0
Slide,2238,Slide:1011,0.0678,115,0
Slide,2238,Slide:866,0.0682,116,0
Slide,2238,Slide:887,0.0685,117,0
Slide,2238,Slide:1482,0.0686,118,0
Slide,2238,Slide:625,0.0696,119,0
Slide,2238,Slide:1480,0.071,120,0
Slide,2238,Slide:1643,0.0714,121,0
Slide,2238,Slide:1567,0.0716,122,0
Slide,2238,Slide:1579,0.0721,123,0
Slide,2238,Slide:1336,0.0724,124,0
Slide,2238,Slide:307,0.0732,125,0
Slide,2238,Slide:1024,0.0742,126,0
Slide,2238,Slide:689,0.0743,127,0
Slide,2238,Slide:1264,0.0757,128,0
Slide,2238,Slide:988,0.0759,129,0
Slide,2238,Slide:934,0.0764,130,0
Slide,2238,Slide:1084,0.0768,131,0
Slide,2238,Slide:1098,0.0772,132,0
Slide,2238,Slide:1634,0.0775,133,0
Slide,2238,Slide:168,0.0783,134,0
Slide,2238,Slide:658,0.0798,135,0
Slide,2238,Slide:1306,0.082,136,0
Slide,2238,Slide:526,0.0821,137,0
Slide,2238,Slide:611,0.0829,138,0
Slide,2238,Slide:411,0.083,139,0
Slide,2238,Slide:2047,0.0847,140,0
Slide,2238,Slide:2049,0.0852,141,0
Slide,2238,Slide:814,0.0873,142,0
Slide,2238,Slide:180,0.0882,143,0
Slide,2238,Slide:1152,0.0884,144,0
Slide,2238,Slide:1085,0.0888,145,0
Slide,2238,Slide:427,0.0902,146,0
Slide,2238,Slide:1845,0.0944,147,0
Slide,2238,Slide:606,0.0952,148,0
Slide,2238,Slide:652,0.0962,149,0
Slide,2238,Slide:1244,0.0998,150,0
Slide,2238,Slide:864,0.1004,151,0
Slide,2238,Slide:1857,0.1006,152,0
Slide,2238,Slide:1051,0.1012,153,0
Slide,2238,Slide:699,0.1016,154,0
Slide,2238,Slide:1521,0.102,155,0
Slide,2238,Slide:1642,0.1058,156,0
Slide,2238,Slide:438,0.1063,157,0
Slide,2238,Slide:1709,0.1067,158,0
Slide,2238,Slide:779,0.112,159,0
Slide,2238,Slide:1640,0.123,160,0
Slide,2238,Slide:398,0.1246,161,0
Slide,2238,Slide:325,0.1252,162,0
Slide,2238,Slide:1711,0.1262,163,0
Slide,2238,Slide:1662,0.1267,164,0
Slide,2238,Slide:955,0.1312,165,0
Slide,2238,Slide:1646,0.136,166,0
Slide,2238,Slide:918,0.1362,167,0
Slide,2238,Slide:1426,0.1436,168,0
Slide,2238,Slide:1578,0.1437,169,0
Slide,2238,Slide:1522,0.1444,170,0
Slide,2238,Slide:479,0.145,171,0
Slide,2238,Slide:1758,0.1464,172,0
Slide,2238,Slide:531,0.1494,173,0
Slide,2238,Slide:1575,0.1502,174,0
Slide,2238,Slide:480,0.1518,175,0
Slide,2238,Slide:1659,0.1532,176,0
Slide,2238,Slide:1364,0.1573,177,0
Slide,2238,Slide:1702,0.1577,178,0
Slide,2238,Slide:1168,0.1758,179,0
Slide,2238,Slide:1177,0.1796,180,0
Slide,2238,Slide:690,0.1808,181,0
Slide,2238,Slide:1040,0.1884,182,0
Slide,2238,Slide:903,0.19,183,0
Slide,2238,Slide:1498,0.1945,184,0
Slide,2238,Slide:1516,0.198,185,0
Slide,2238,Slide:383,0.2006,186,0
Slide,2238,Slide:1572,0.2122,187,0
Slide,2238,Slide:1491,0.2334,188,0
Slide,2238,Slide:1718,0.2389,189,0
Slide,2238,Slide:1275,0.2422,190,0
Slide,2238,Slide:1039,0.2464,191,0
apps-android-commons,2260,apps-android-commons:1128,0.0,1,0
apps-android-commons,2260,apps-android-commons:1159,0.0,2,0
apps-android-commons,2260,apps-android-commons:1170,0.0,3,0
apps-android-commons,2260,apps-android-commons:1179,0.0,4,0
apps-android-commons,2260,apps-android-commons:1181,0.0,5,0
apps-android-commons,2260,apps-android-commons:1699,0.0,6,0
apps-android-commons,2260,apps-android-commons:1703,0.0,7,0
apps-android-commons,2260,apps-android-commons:1704,0.0,8,0
apps-android-commons,2260,apps-android-commons:1731,0.0,9,0
apps-android-commons,2260,apps-android-commons:1774,0.0,10,0
apps-android-commons,2260,apps-android-commons:2164,0.0,11,0
apps-android-commons,2260,apps-android-commons:2186,0.0,12,0
apps-android-commons,2260,apps-android-commons:2229,0.0,13,0
apps-android-commons,2260,apps-android-commons:2231,0.0,14,0
apps-android-commons,2260,apps-android-commons:2237,0.0,15,0
apps-android-commons,2260,apps-android-commons:2259,0.0,16,0
apps-android-commons,2260,apps-android-commons:1806,0.0,17,0
apps-android-commons,2260,apps-android-commons:1826,0.0,18,0
apps-android-commons,2260,apps-android-commons:1831,0.0,19,0
apps-android-commons,2260,apps-android-commons:1054,0.0,20,0
apps-android-commons,2260,apps-android-commons:1063,0.0,21,0
apps-android-commons,2260,apps-android-commons:1065,0.0,22,0
apps-android-commons,2260,apps-android-commons:1106,0.0,23,0
apps-android-commons,2260,apps-android-commons:1550,0.0,24,0
apps-android-commons,2260,apps-android-commons:1569,0.0,25,0
apps-android-commons,2260,apps-android-commons:1572,0.0,26,0
apps-android-commons,2260,apps-android-commons:1594,0.0,27,0
apps-android-commons,2260,apps-android-commons:1603,0.0,28,0
apps-android-commons,2260,apps-android-commons:1195,0.0,29,0
apps-android-commons,2260,apps-android-commons:1196,0.0,30,0
apps-android-commons,2260,apps-android-commons:1216,0.0,31,0
apps-android-commons,2260,apps-android-commons:1218,0.0,32,0
apps-android-commons,2260,apps-android-commons:1230,0.0,33,0
apps-android-commons,2260,apps-android-commons:1508,0.0,34,0
apps-android-commons,2260,apps-android-commons:1516,0.0,35,0
apps-android-commons,2260,apps-android-commons:1519,0.0,36,0
apps-android-commons,2260,apps-android-commons:1521,0.0,37,0
apps-android-commons,2260,apps-android-commons:1393,0.0,38,0
apps-android-commons,2260,apps-android-commons:1395,0.0,39,0
apps-android-commons,2260,apps-android-commons:1418,0.0,40,0
apps-android-commons,2260,apps-android-commons:1431,0.0,41,0
apps-android-commons,2260,apps-android-commons:1436,0.0,42,0
apps-android-commons,2260,apps-android-commons:1459,0.0,43,0
apps-android-commons,2260,apps-android-commons:1984,0.0,44,0
apps-android-commons,2260,apps-android-commons:1996,0.0,45,0
apps-android-commons,2260,apps-android-commons:2001,0.0,46,0
apps-android-commons,2260,apps-android-commons:2002,0.0,47,0
apps-android-commons,2260,apps-android-commons:2010,0.0,48,0
apps-android-commons,2260,apps-android-commons:2011,0.0,49,0
apps-android-commons,2260,apps-android-commons:2012,0.0,50,0
apps-android-commons,2260,apps-android-commons:1255,0.0,51,0
apps-android-commons,2260,apps-android-commons:1262,0.0,52,0
apps-android-commons,2260,apps-android-commons:1274,0.0,53,0
apps-android-commons,2260,apps-android-commons:1282,0.0,54,0
apps-android-commons,2260,apps-android-commons:1289,0.0,55,0
apps-android-commons,2260,apps-android-commons:1290,0.0,56,0
apps-android-commons,2260,apps-android-commons:1295,0.0,57,0
apps-android-commons,2260,apps-android-commons:1296,0.0,58,0
apps-android-commons,2260,apps-android-commons:1301,0.0,59,0
apps-android-commons,2260,apps-android-commons:2049,0.0,60,0
apps-android-commons,2260,apps-android-commons:2071,0.0,61,0
apps-android-commons,2260,apps-android-commons:2078,0.0,62,0
apps-android-commons,2260,apps-android-commons:2090,0.0,63,0
apps-android-commons,2260,apps-android-commons:1624,0.0,64,0
apps-android-commons,2260,apps-android-commons:1630,0.0,65,0
apps-android-commons,2260,apps-android-commons:1639,0.0,66,0
apps-android-commons,2260,apps-android-commons:1654,0.0,67,0
apps-android-commons,2260,apps-android-commons:1912,0.0,68,0
apps-android-commons,2260,apps-android-commons:1329,0.0,69,0
apps-android-commons,2260,apps-android-commons:1354,0.0,70,0
apps-android-commons,2260,apps-android-commons:1355,0.0,71,0
apps-android-commons,2260,apps-android-commons:1368,0.0,72,0
apps-android-commons,2260,apps-android-commons:2245,0.0216,73,1
apps-android-commons,2260,apps-android-commons:1175,0.0231,74,0
apps-android-commons,2260,apps-android-commons:2225,0.0256,75,0
apps-android-commons,2260,apps-android-commons:2063,0.0264,76,0
apps-android-commons,2260,apps-android-commons:1396,0.027,77,0
apps-android-commons,2260,apps-android-commons:1438,0.0274,78,0
apps-android-commons,2260,apps-android-commons:1980,0.028,79,0
apps-android-commons,2260,apps-android-commons:1306,0.0284,80,0
apps-android-commons,2260,apps-android-commons:1229,0.0291,81,0
apps-android-commons,2260,apps-android-commons:2156,0.0294,82,0
apps-android-commons,2260,apps-android-commons:1224,0.0294,83,0
apps-android-commons,2260,apps-android-commons:2252,0.03,84,0
apps-android-commons,2260,apps-android-commons:1419,0.0302,85,0
apps-android-commons,2260,apps-android-commons:2145,0.0304,86,0
apps-android-commons,2260,apps-android-commons:1437,0.0313,87,0
apps-android-commons,2260,apps-android-commons:1107,0.0314,88,0
apps-android-commons,2260,apps-android-commons:1180,0.0317,89,0
apps-android-commons,2260,apps-android-commons:2163,0.0318,90,0
apps-android-commons,2260,apps-android-commons:1358,0.0318,91,0
apps-android-commons,2260,apps-android-commons:1380,0.0322,92,0
apps-android-commons,2260,apps-android-commons:1044,0.0324,93,0
apps-android-commons,2260,apps-android-commons:1585,0.0328,94,0
apps-android-commons,2260,apps-android-commons:2223,0.0337,95,0
apps-android-commons,2260,apps-android-commons:1186,0.034,96,0
apps-android-commons,2260,apps-android-commons:2240,0.034,97,0
apps-android-commons,2260,apps-android-commons:1975,0.0342,98,0
apps-android-commons,2260,apps-android-commons:1275,0.0342,99,0
apps-android-commons,2260,apps-android-commons:1801,0.0344,100,0
apps-android-commons,2260,apps-android-commons:2074,0.0352,101,0
apps-android-commons,2260,apps-android-commons:2139,0.0352,102,0
apps-android-commons,2260,apps-android-commons:1118,0.0354,103,0
apps-android-commons,2260,apps-android-commons:2097,0.0354,104,0
apps-android-commons,2260,apps-android-commons:2248,0.0356,105,0
apps-android-commons,2260,apps-android-commons:1760,0.0359,106,0
apps-android-commons,2260,apps-android-commons:1650,0.036,107,0
apps-android-commons,2260,apps-android-commons:2187,0.0361,108,0
apps-android-commons,2260,apps-android-commons:1558,0.0362,109,0
apps-android-commons,2260,apps-android-commons:1777,0.0363,110,0
apps-android-commons,2260,apps-android-commons:1549,0.0363,111,0
apps-android-commons,2260,apps-android-commons:1501,0.0363,112,0
apps-android-commons,2260,apps-android-commons:1458,0.0363,113,0
apps-android-commons,2260,apps-android-commons:1793,0.0364,114,0
apps-android-commons,2260,apps-android-commons:1948,0.0375,115,0
apps-android-commons,2260,apps-android-commons:1205,0.0382,116,0
apps-android-commons,2260,apps-android-commons:1075,0.0383,117,0
apps-android-commons,2260,apps-android-commons:1767,0.0386,118,0
apps-android-commons,2260,apps-android-commons:2236,0.0387,119,0
apps-android-commons,2260,apps-android-commons:1738,0.0388,120,0
apps-android-commons,2260,apps-android-commons:1310,0.039,121,0
apps-android-commons,2260,apps-android-commons:1914,0.0393,122,0
apps-android-commons,2260,apps-android-commons:2179,0.0402,123,0
apps-android-commons,2260,apps-android-commons:1686,0.0408,124,0
apps-android-commons,2260,apps-android-commons:1287,0.0418,125,0
apps-android-commons,2260,apps-android-commons:1670,0.0419,126,0
apps-android-commons,2260,apps-android-commons:1103,0.0421,127,0
apps-android-commons,2260,apps-android-commons:2172,0.0422,128,0
apps-android-commons,2260,apps-android-commons:1981,0.0422,129,0
apps-android-commons,2260,apps-android-commons:1362,0.0425,130,0
apps-android-commons,2260,apps-android-commons:2197,0.0438,131,0
apps-android-commons,2260,apps-android-commons:1878,0.0441,132,0
apps-android-commons,2260,apps-android-commons:1417,0.0451,133,0
apps-android-commons,2260,apps-android-commons:1621,0.0458,134,0
apps-android-commons,2260,apps-android-commons:1694,0.0462,135,0
apps-android-commons,2260,apps-android-commons:1239,0.0464,136,0
apps-android-commons,2260,apps-android-commons:1465,0.0472,137,0
apps-android-commons,2260,apps-android-commons:1607,0.0482,138,0
apps-android-commons,2260,apps-android-commons:1064,0.0484,139,0
apps-android-commons,2260,apps-android-commons:1589,0.0488,140,0
apps-android-commons,2260,apps-android-commons:1778,0.049,141,0
apps-android-commons,2260,apps-android-commons:1203,0.049,142,0
apps-android-commons,2260,apps-android-commons:1515,0.0492,143,0
apps-android-commons,2260,apps-android-commons:2234,0.0499,144,0
apps-android-commons,2260,apps-android-commons:1399,0.05,145,0
apps-android-commons,2260,apps-android-commons:1305,0.0504,146,0
apps-android-commons,2260,apps-android-commons:1444,0.0507,147,0
apps-android-commons,2260,apps-android-commons:1507,0.0509,148,0
apps-android-commons,2260,apps-android-commons:1177,0.0522,149,0
apps-android-commons,2260,apps-android-commons:2104,0.0522,150,0
apps-android-commons,2260,apps-android-commons:1571,0.0523,151,0
apps-android-commons,2260,apps-android-commons:1472,0.0566,152,0
apps-android-commons,2260,apps-android-commons:1246,0.0581,153,0
apps-android-commons,2260,apps-android-commons:1479,0.0584,154,0
apps-android-commons,2260,apps-android-commons:1853,0.0587,155,0
apps-android-commons,2260,apps-android-commons:1697,0.0596,156,0
apps-android-commons,2260,apps-android-commons:2079,0.0615,157,0
apps-android-commons,2260,apps-android-commons:1553,0.0632,158,0
apps-android-commons,2260,apps-android-commons:2107,0.0635,159,0
apps-android-commons,2260,apps-android-commons:2088,0.0636,160,0
apps-android-commons,2260,apps-android-commons:1733,0.0662,161,0
apps-android-commons,2260,apps-android-commons:1339,0.0669,162,0
apps-android-commons,2260,apps-android-commons:1303,0.0694,163,0
apps-android-commons,2260,apps-android-commons:1493,0.07,164,0
apps-android-commons,2260,apps-android-commons:1226,0.0746,165,0
apps-android-commons,2260,apps-android-commons:2177,0.0757,166,0
apps-android-commons,2260,apps-android-commons:1713,0.0773,167,0
apps-android-commons,2260,apps-android-commons:1189,0.0798,168,0
apps-android-commons,2260,apps-android-commons:1222,0.0826,169,0
apps-android-commons,2260,apps-android-commons:1317,0.1014,170,0
apps-android-commons,2260,apps-android-commons:2210,0.1071,171,0
apps-android-commons,2260,apps-android-commons:1492,0.1118,172,0
apps-android-commons,2260,apps-android-commons:1668,0.1228,173,0
apps-android-commons,2260,apps-android-commons:1761,0.1708,174,0
apps-android-commons,2260,apps-android-commons:1744,0.176,175,0
apps-android-commons,2260,apps-android-commons:1518,0.1802,176,0
apps-android-commons,2260,apps-android-commons:1215,0.1816,177,0
apps-android-commons,2260,apps-android-commons:1700,0.182,178,0
apps-android-commons,2260,apps-android-commons:2042,0.2014,179,0
apps-android-commons,2260,apps-android-commons:2026,0.2056,180,0
apps-android-commons,2260,apps-android-commons:1076,0.213,181,0
apps-android-commons,2260,apps-android-commons:1702,0.2374,182,0
florisboard,2353,florisboard:2326,0.0,1,0
florisboard,2353,florisboard:2160,0.1037,2,0
florisboard,2353,florisboard:2290,0.1055,3,0
florisboard,2353,florisboard:2193,0.1115,4,0
florisboard,2353,florisboard:2351,0.1147,5,0
florisboard,2353,florisboard:2242,0.12,6,0
florisboard,2353,florisboard:2240,0.1216,7,0
florisboard,2353,florisboard:2349,0.1237,8,0
florisboard,2353,florisboard:2159,0.1239,9,0
florisboard,2353,florisboard:2316,0.1245,10,0
florisboard,2353,florisboard:2244,0.1246,11,0
florisboard,2353,florisboard:2250,0.1256,12,0
florisboard,2353,florisboard:2219,0.126,13,0
florisboard,2353,florisboard:2306,0.1264,14,0
florisboard,2353,florisboard:2179,0.1274,15,0
florisboard,2353,florisboard:2139,0.1279,16,0
florisboard,2353,florisboard:2302,0.1288,17,0
